release_year,duration_int,rating_encoded,country_encoded,genre_encoded,length_encoded,type_encoded
2016,88.0,11,61,7,1,0
2017,89.0,11,70,7,1,0
2017,59.0,11,80,27,2,0
2017,1.0,12,37,2,2,1
2017,2.0,14,13,17,2,1
2017,106.0,11,25,10,1,0
2017,66.0,11,80,27,1,0
2012,135.0,11,68,12,0,0
2016,1.0,14,37,2,2,1
2017,1.0,14,80,17,2,1
2017,93.0,11,70,7,1,0
2016,79.0,11,80,10,1,0
2017,107.0,7,80,10,1,0
2016,47.0,14,11,4,2,0
2012,1.0,9,81,16,2,1
2016,2.0,13,21,17,2,1
2004,4.0,9,80,5,2,1
2000,7.0,12,80,29,2,1
2013,1.0,9,64,16,2,1
2009,1.0,9,64,16,2,1
2016,118.0,9,51,12,1,0
2017,81.0,11,45,12,1,0
2017,1.0,9,74,16,2,1
2017,1.0,11,79,3,2,1
2017,103.0,11,80,13,1,0
2017,40.0,9,80,10,2,0
2015,1.0,12,81,16,2,1
2017,103.0,9,80,12,1,0
2017,85.0,11,81,10,1,0
2017,1.0,9,79,3,2,1
2017,2.0,11,80,30,2,1
2014,1.0,12,81,16,2,1
2015,104.0,11,21,12,1,0
2017,82.0,11,80,27,1,0
2017,4.0,9,80,16,2,1
2017,3.0,9,11,33,2,1
2014,112.0,4,11,7,1,0
2017,102.0,11,70,7,1,0
2017,101.0,11,80,10,1,0
2016,119.0,8,80,12,1,0
2017,62.0,9,80,27,1,0
2017,64.0,13,80,4,1,0
2017,137.0,11,9,12,0,0
2017,108.0,11,80,10,1,0
2017,2.0,13,80,17,2,1
2017,78.0,3,80,4,1,0
2017,7.0,11,2,30,2,1
2017,40.0,9,80,10,2,0
2017,71.0,11,80,27,1,0
2017,99.0,9,80,7,1,0
2016,1.0,11,70,8,2,1
2017,60.0,11,12,27,1,0
2017,1.0,11,80,11,2,1
2017,78.0,11,81,27,1,0
2016,98.0,11,80,7,1,0
2017,70.0,11,80,27,1,0
2016,1.0,12,80,23,2,1
2017,4.0,9,80,31,2,1
2016,1.0,9,80,8,2,1
2016,8.0,9,80,31,2,1
2017,1.0,11,74,16,2,1
2017,1.0,12,74,16,2,1
1988,148.0,9,30,0,0,0
2017,54.0,11,81,10,2,0
2012,92.0,11,37,0,1,0
2013,107.0,11,37,0,1,0
2006,90.0,11,80,12,1,0
1976,135.0,12,30,7,0,0
1983,151.0,9,30,12,0,0
2017,1.0,12,37,16,2,1
2007,1.0,9,37,2,2,1
1988,1.0,12,80,11,2,1
1973,132.0,9,30,0,0,0
2017,1.0,14,80,17,2,1
2017,95.0,11,80,7,1,0
1974,162.0,9,30,7,0,0
1989,163.0,9,30,0,0,0
2017,3.0,11,80,8,2,1
2016,89.0,11,23,0,1,0
2017,28.0,11,80,10,2,0
2016,103.0,11,21,10,1,0
1984,160.0,9,30,12,0,0
2016,113.0,11,1,7,1,0
2016,86.0,10,13,4,1,0
2016,83.0,9,79,10,1,0
2017,113.0,11,1,12,1,0
2016,86.0,11,1,10,1,0
2017,57.0,9,80,27,2,0
2016,98.0,11,80,14,1,0
2017,116.0,8,2,15,1,0
2017,100.0,11,80,13,1,0
2017,51.0,11,80,27,2,0
2017,5.0,14,80,17,2,1
2017,1.0,11,80,8,2,1
2011,113.0,7,80,10,1,0
2017,124.0,11,79,0,0,0
2013,1.0,11,76,8,2,1
2017,63.0,11,80,20,1,0
2015,56.0,11,80,27,2,0
2017,1.0,11,37,8,2,1
2017,94.0,9,80,7,1,0
2017,90.0,11,80,12,1,0
2015,71.0,11,45,12,1,0
2017,97.0,9,80,7,1,0
2015,83.0,8,80,13,1,0
2017,92.0,9,80,0,1,0
2017,165.0,11,30,0,0,0
2017,166.0,9,81,0,0,0
2017,166.0,11,81,0,0,0
2015,159.0,9,30,0,0,0
2015,160.0,9,81,0,0,0
2015,159.0,9,81,0,0,0
2015,22.0,14,80,4,2,0
2016,105.0,7,21,0,1,0
2017,54.0,11,45,27,2,0
2017,121.0,11,80,10,0,0
2017,103.0,8,79,14,1,0
2017,1.0,11,80,30,2,1
2017,129.0,11,70,15,0,0
2011,1.0,9,64,16,2,1
2016,1.0,9,74,8,2,1
2014,1.0,9,68,16,2,1
2015,1.0,9,60,8,2,1
2016,95.0,11,33,7,1,0
2016,1.0,9,81,8,2,1
2016,80.0,13,80,4,1,0
2016,1.0,12,74,16,2,1
2014,1.0,11,60,8,2,1
2016,1.0,9,81,16,2,1
2017,67.0,9,81,27,1,0
2016,84.0,11,80,7,1,0
2016,97.0,13,2,4,1,0
2017,1.0,11,81,8,2,1
2016,86.0,11,12,12,1,0
2011,1.0,9,64,16,2,1
2013,5.0,11,79,3,2,1
2015,114.0,11,21,7,1,0
2012,2.0,11,79,3,2,1
2009,1.0,11,79,3,2,1
2017,1.0,9,80,11,2,1
2017,84.0,11,80,7,1,0
2017,67.0,11,80,27,1,0
2016,91.0,9,71,10,1,0
2017,63.0,11,30,27,1,0
2017,1.0,11,80,28,2,1
2017,116.0,11,70,12,1,0
2017,104.0,11,70,12,1,0
2017,14.0,14,80,4,2,0
2017,89.0,12,80,10,1,0
2017,108.0,11,80,12,1,0
2014,59.0,11,80,27,2,0
2014,74.0,11,80,27,1,0
2017,4.0,14,80,17,2,1
2017,4.0,9,11,16,2,1
2015,1.0,12,13,16,2,1
2012,1.0,9,13,16,2,1
2012,1.0,9,13,16,2,1
2017,84.0,11,80,7,1,0
2008,1.0,9,13,16,2,1
2012,97.0,9,21,7,1,0
2016,1.0,11,76,16,2,1
2011,95.0,6,2,4,1,0
2014,1.0,9,64,8,2,1
1966,116.0,12,30,12,1,0
2012,1.0,13,80,17,2,1
2010,1.0,9,81,16,2,1
2018,86.0,11,48,27,1,0
2016,3.0,11,76,16,2,1
1971,153.0,9,30,6,0,0
2015,1.0,13,79,3,2,1
2013,104.0,11,30,12,1,0
2014,1.0,9,64,16,2,1
1962,163.0,12,30,7,0,0
2014,1.0,9,81,16,2,1
2016,106.0,9,70,15,1,0
2011,1.0,9,64,16,2,1
2016,1.0,11,64,8,2,1
2009,1.0,9,64,16,2,1
2012,2.0,9,64,8,2,1
2014,1.0,9,64,16,2,1
1994,148.0,9,30,12,0,0
2014,1.0,9,64,16,2,1
2012,1.0,9,64,16,2,1
2016,105.0,12,70,4,1,0
2017,12.0,9,80,8,2,1
2017,1.0,11,80,31,2,1
2017,2.0,14,37,2,2,1
2017,121.0,11,68,0,0,0
2017,66.0,11,80,27,1,0
2015,102.0,11,80,12,1,0
2017,96.0,9,48,10,1,0
2017,89.0,11,80,12,1,0
2016,161.0,12,30,12,0,0
2017,5.0,9,80,30,2,1
2014,2.0,14,80,17,2,1
2017,24.0,14,80,4,2,0
2017,66.0,11,80,27,1,0
2016,2.0,11,80,8,2,1
2017,91.0,11,80,10,1,0
2017,92.0,12,80,10,1,0
2017,2.0,14,35,17,2,1
2017,104.0,12,30,7,1,0
2017,73.0,11,7,27,1,0
2017,47.0,12,79,10,2,0
2017,102.0,11,80,27,1,0
2016,1.0,12,68,16,2,1
2016,1.0,12,68,16,2,1
2017,1.0,9,68,8,2,1
2016,1.0,12,68,8,2,1
2015,1.0,9,13,16,2,1
2016,1.0,9,68,16,2,1
2017,1.0,11,68,16,2,1
2017,87.0,11,11,12,1,0
2017,117.0,9,30,4,1,0
2016,119.0,11,31,0,1,0
2016,130.0,8,70,12,0,0
2016,1.0,11,79,3,2,1
2017,2.0,11,80,30,2,1
2017,102.0,11,68,15,1,0
1993,154.0,9,30,12,0,0
2017,44.0,12,79,10,2,0
2016,96.0,11,80,7,1,0
2017,47.0,9,79,10,2,0
2017,44.0,12,79,10,2,0
2015,109.0,11,30,12,1,0
2016,89.0,11,80,7,1,0
2017,92.0,11,7,7,1,0
1993,122.0,9,21,12,0,0
2017,19.0,12,11,10,2,0
2015,1.0,9,64,8,2,1
2016,1.0,14,81,17,2,1
2015,3.0,11,80,28,2,1
1995,154.0,9,30,0,0,0
1969,152.0,12,30,12,0,0
1998,161.0,9,30,12,0,0
2016,123.0,9,70,12,0,0
2016,1.0,9,18,16,2,1
2016,1.0,9,64,16,2,1
2017,44.0,12,79,10,2,0
2011,80.0,9,79,10,1,0
2017,71.0,11,80,27,1,0
2017,153.0,9,30,0,0,0
2017,3.0,11,80,31,2,1
2017,79.0,9,80,10,1,0
2017,143.0,9,30,0,0,0
2017,123.0,11,80,7,0,0
2016,80.0,11,21,0,1,0
2017,73.0,11,81,27,1,0
2017,106.0,9,37,0,1,0
2017,1.0,11,75,11,2,1
2017,101.0,11,7,10,1,0
2017,1.0,11,80,8,2,1
2017,59.0,11,80,27,2,0
1992,164.0,9,30,7,0,0
1994,151.0,9,30,7,0,0
2016,84.0,11,80,12,1,0
2010,51.0,9,80,19,2,0
1995,142.0,9,30,12,0,0
2016,110.0,11,17,12,1,0
2016,86.0,7,23,7,1,0
2017,1.0,14,81,17,2,1
2017,101.0,11,80,10,1,0
2017,88.0,11,79,7,1,0
2017,86.0,14,21,4,1,0
2017,61.0,11,80,27,1,0
2017,81.0,11,80,7,1,0
2017,3.0,13,2,17,2,1
2017,72.0,11,45,27,1,0
2017,98.0,12,80,4,1,0
2017,64.0,11,80,27,1,0
2016,111.0,11,64,12,1,0
1996,148.0,9,30,12,0,0
1996,163.0,9,30,7,0,0
2016,95.0,11,21,7,1,0
2016,99.0,11,21,12,1,0
2017,44.0,12,79,10,2,0
2017,93.0,11,11,12,1,0
2015,89.0,11,30,12,1,0
2016,83.0,11,11,10,1,0
2016,104.0,11,70,12,1,0
2017,81.0,9,80,10,1,0
2015,1.0,9,68,16,2,1
2010,1.0,9,68,16,2,1
2017,53.0,11,80,12,2,0
2017,95.0,11,11,12,1,0
2015,1.0,9,68,16,2,1
2017,2.0,11,70,8,2,1
2016,149.0,9,30,7,0,0
2016,106.0,8,67,12,1,0
2016,108.0,11,71,7,1,0
2017,66.0,11,80,27,1,0
2016,1.0,14,11,17,2,1
2017,1.0,11,80,30,2,1
2017,1.0,11,80,11,2,1
2017,113.0,11,80,0,1,0
2017,4.0,14,80,17,2,1
2017,83.0,11,80,12,1,0
2017,50.0,11,80,27,2,0
2014,97.0,12,23,4,1,0
2014,105.0,9,23,4,1,0
2016,107.0,9,23,4,1,0
2017,99.0,11,35,7,1,0
2016,101.0,9,50,7,1,0
2016,81.0,9,21,12,1,0
2016,92.0,11,70,7,1,0
2017,131.0,9,80,7,0,0
2016,101.0,11,45,7,1,0
2016,96.0,8,80,27,1,0
2017,85.0,11,80,7,1,0
2016,1.0,9,68,16,2,1
2017,2.0,11,80,31,2,1
2016,110.0,11,70,12,1,0
2017,89.0,11,80,7,1,0
2017,,1,80,19,0,0
2005,1.0,11,76,16,2,1
2016,88.0,11,7,7,1,0
2016,88.0,11,80,12,1,0
1971,143.0,9,30,0,0,0
2015,83.0,11,80,12,1,0
2014,107.0,9,30,12,1,0
2010,99.0,11,80,10,1,0
1975,134.0,9,30,0,0,0
2017,78.0,11,70,12,1,0
2016,81.0,11,1,12,1,0
2016,106.0,11,70,12,1,0
2016,51.0,11,79,27,2,0
2017,1.0,11,81,11,2,1
2016,2.0,11,79,3,2,1
2017,102.0,11,80,12,1,0
2017,63.0,11,80,27,1,0
2017,2.0,14,80,3,2,1
2017,91.0,11,7,27,1,0
2016,93.0,9,80,10,1,0
2017,93.0,11,80,12,1,0
2017,1.0,11,80,28,2,1
2015,1.0,9,37,2,2,1
2016,97.0,11,80,10,1,0
2017,92.0,9,80,7,1,0
2017,1.0,13,80,17,2,1
2015,3.0,11,2,21,2,1
2016,137.0,11,68,12,0,0
2017,1.0,12,37,16,2,1
1992,143.0,6,79,6,0,0
2001,168.0,8,30,0,0,0
2006,117.0,11,11,0,1,0
2016,87.0,12,79,10,1,0
2001,160.0,9,30,0,0,0
2016,1.0,12,80,21,2,1
2017,62.0,11,80,27,1,0
2016,109.0,11,57,12,1,0
2017,1.0,14,80,17,2,1
2017,102.0,11,80,12,1,0
2016,1.0,9,68,16,2,1
2013,118.0,12,76,12,1,0
2017,57.0,11,80,27,2,0
2010,1.0,9,79,16,2,1
2016,94.0,11,30,12,1,0
2016,1.0,11,68,16,2,1
2017,71.0,11,80,27,1,0
2016,123.0,9,30,0,0,0
2015,97.0,11,7,12,1,0
2015,99.0,11,7,0,1,0
2017,97.0,11,80,12,1,0
2017,1.0,14,45,17,2,1
2016,1.0,9,68,16,2,1
2015,3.0,12,76,16,2,1
2017,67.0,9,80,27,1,0
2016,105.0,11,70,15,1,0
2016,78.0,3,80,4,1,0
2016,99.0,3,70,4,1,0
2013,1.0,9,68,16,2,1
2016,119.0,11,30,0,1,0
2015,109.0,11,23,12,1,0
2016,1.0,9,68,16,2,1
2010,107.0,11,11,10,1,0
2016,1.0,12,68,16,2,1
2016,92.0,11,70,15,1,0
2015,88.0,11,12,12,1,0
2017,71.0,11,80,7,1,0
2017,64.0,11,79,27,1,0
2016,1.0,9,68,16,2,1
2017,1.0,9,37,2,2,1
2016,97.0,11,79,7,1,0
2017,96.0,11,35,27,1,0
1977,150.0,11,85,10,0,0
2017,54.0,11,80,7,2,0
2017,78.0,11,45,27,1,0
2014,86.0,11,80,12,1,0
2015,154.0,12,30,0,0,0
2014,179.0,9,30,0,0,0
2015,93.0,9,30,12,1,0
2016,97.0,11,70,0,1,0
2016,108.0,11,70,12,1,0
2014,92.0,13,11,4,1,0
2017,78.0,11,80,27,1,0
2015,87.0,11,45,12,1,0
2016,99.0,9,21,7,1,0
2017,91.0,11,79,15,1,0
2016,102.0,11,7,12,1,0
2017,67.0,11,80,27,1,0
2017,57.0,11,21,27,2,0
2016,130.0,9,30,12,0,0
2017,80.0,11,80,7,1,0
2017,66.0,11,80,27,1,0
2008,105.0,11,23,12,1,0
2014,98.0,12,3,12,1,0
2014,91.0,11,23,15,1,0
2014,123.0,11,23,12,0,0
2016,82.0,9,21,10,1,0
2017,104.0,11,80,13,1,0
2015,109.0,11,41,7,1,0
2017,74.0,9,80,27,1,0
2017,1.0,13,80,17,2,1
2016,84.0,7,79,13,1,0
2017,98.0,9,80,4,1,0
2013,22.0,14,80,4,2,0
2016,100.0,11,11,0,1,0
2016,75.0,6,80,4,1,0
2017,69.0,11,80,27,1,0
2016,97.0,11,30,12,1,0
2007,92.0,6,80,4,1,0
2011,92.0,11,21,12,1,0
1999,7.0,9,80,29,2,1
2016,146.0,11,30,12,0,0
2016,97.0,11,45,12,1,0
2016,1.0,9,68,16,2,1
2016,2.0,11,37,2,2,1
2016,1.0,9,80,21,2,1
2016,93.0,11,45,12,1,0
2016,62.0,11,80,20,1,0
2018,2.0,11,80,8,2,1
2016,22.0,14,21,19,2,0
2016,88.0,9,80,27,1,0
2016,105.0,11,80,12,1,0
2016,1.0,11,79,3,2,1
2016,88.0,11,80,12,1,0
2015,93.0,11,23,7,1,0
2012,1.0,12,68,16,2,1
2015,98.0,11,79,10,1,0
2012,1.0,9,68,16,2,1
2012,1.0,9,68,16,2,1
2011,1.0,11,68,16,2,1
2016,1.0,9,13,16,2,1
2012,1.0,9,68,16,2,1
2001,2.0,9,37,2,2,1
2012,1.0,9,68,16,2,1
2012,5.0,12,79,3,2,1
2012,1.0,12,68,16,2,1
2016,88.0,12,34,12,1,0
2017,1.0,11,11,16,2,1
2016,31.0,11,45,27,2,0
2016,83.0,11,80,10,1,0
2016,1.0,11,79,8,2,1
2015,38.0,10,80,4,2,0
2016,108.0,9,80,0,1,0
2016,1.0,9,80,11,2,1
2016,1.0,9,74,16,2,1
2016,97.0,11,80,7,1,0
2015,1.0,9,21,11,2,1
2016,81.0,11,80,12,1,0
2016,70.0,9,80,10,1,0
2016,62.0,11,80,20,1,0
2016,3.0,11,80,5,2,1
2016,99.0,11,21,12,1,0
2016,2.0,10,11,17,2,1
2016,112.0,9,11,10,1,0
2016,90.0,11,80,12,1,0
2016,56.0,12,80,10,2,0
2014,89.0,9,30,12,1,0
2013,24.0,12,80,12,2,0
2015,100.0,9,54,7,1,0
2016,1.0,12,74,16,2,1
2015,1.0,12,74,16,2,1
2015,116.0,11,30,12,1,0
2016,92.0,11,80,7,1,0
2016,1.0,9,74,16,2,1
1979,79.0,11,80,27,1,0
2016,72.0,9,30,12,1,0
2016,92.0,11,45,10,1,0
2016,1.0,9,80,30,2,1
2016,61.0,11,80,27,1,0
2016,88.0,11,80,12,1,0
2012,113.0,9,30,12,1,0
2016,67.0,11,45,27,1,0
2012,65.0,11,80,27,1,0
2016,62.0,11,80,27,1,0
2016,107.0,11,21,12,1,0
2016,1.0,11,14,8,2,1
2016,1.0,11,79,3,2,1
2016,69.0,11,23,27,1,0
2012,77.0,11,30,12,1,0
2016,98.0,9,80,0,1,0
2009,1.0,11,21,11,2,1
2016,71.0,11,80,27,1,0
2015,1.0,11,29,8,2,1
2016,2.0,14,79,3,2,1
2016,64.0,11,80,27,1,0
2016,112.0,9,3,10,1,0
2015,59.0,12,79,10,2,0
2011,1.0,9,74,16,2,1
2013,1.0,9,74,16,2,1
2013,1.0,9,74,16,2,1
2013,1.0,11,74,16,2,1
2012,1.0,9,74,16,2,1
2012,1.0,9,74,16,2,1
2016,91.0,11,80,10,1,0
2016,44.0,13,81,19,2,0
2015,107.0,11,70,7,1,0
2016,92.0,3,11,4,1,0
2016,89.0,9,11,13,1,0
2016,107.0,12,79,10,1,0
2016,94.0,9,21,7,1,0
2016,110.0,11,21,7,1,0
2016,1.0,11,11,16,2,1
2016,81.0,11,21,7,1,0
2016,77.0,11,70,12,1,0
2016,1.0,11,80,31,2,1
2016,64.0,11,80,27,1,0
2016,97.0,11,21,7,1,0
2012,77.0,11,37,0,1,0
2008,94.0,12,37,0,1,0
2010,94.0,9,37,0,1,0
2015,91.0,9,21,7,1,0
2006,1.0,9,37,2,2,1
2015,1.0,11,79,8,2,1
2008,2.0,9,37,2,2,1
2016,80.0,11,80,10,1,0
2016,95.0,11,80,7,1,0
2016,90.0,11,80,20,1,0
2016,101.0,11,80,10,1,0
2016,73.0,11,80,27,1,0
2016,1.0,13,80,17,2,1
2016,108.0,11,33,0,1,0
2016,25.0,14,80,4,2,0
2015,1.0,12,74,16,2,1
2015,1.0,9,74,16,2,1
2016,86.0,11,49,12,1,0
2015,105.0,11,7,12,1,0
2014,1.0,9,74,16,2,1
2010,100.0,11,30,12,1,0
2014,1.0,9,74,16,2,1
2012,1.0,13,80,17,2,1
2016,96.0,11,12,12,1,0
2015,1.0,12,74,16,2,1
2015,97.0,11,70,7,1,0
2016,73.0,14,80,4,1,0
2015,1.0,11,80,16,2,1
2016,44.0,14,81,19,2,0
2016,132.0,9,48,12,0,0
2015,1.0,9,74,16,2,1
2015,96.0,11,30,12,1,0
2016,92.0,11,80,10,1,0
2013,99.0,11,35,7,1,0
2015,1.0,9,74,16,2,1
2016,92.0,11,18,10,1,0
2016,99.0,11,80,10,1,0
2016,78.0,11,80,27,1,0
2016,4.0,13,80,17,2,1
2016,65.0,11,81,27,1,0
2016,65.0,11,81,27,1,0
2016,69.0,11,81,27,1,0
2016,64.0,11,81,27,1,0
2016,63.0,11,81,27,1,0
2016,63.0,11,81,27,1,0
2016,89.0,11,11,15,1,0
2016,60.0,11,80,27,1,0
2010,,2,80,19,0,0
2016,41.0,12,79,10,2,0
2012,83.0,9,80,10,1,0
2016,25.0,12,80,10,2,0
2016,94.0,11,79,27,1,0
2016,1.0,9,81,11,2,1
2016,1.0,14,80,17,2,1
2015,1.0,9,79,3,2,1
2008,1.0,11,79,3,2,1
2011,9.0,11,80,8,2,1
2016,52.0,9,79,10,2,0
2010,1.0,11,74,16,2,1
2015,1.0,9,79,3,2,1
2016,2.0,14,37,2,2,1
2016,75.0,9,80,27,1,0
2016,92.0,11,80,12,1,0
2016,80.0,11,80,10,1,0
2001,1.0,9,80,3,2,1
2015,3.0,11,79,3,2,1
2015,,0,80,19,0,0
2010,46.0,9,79,10,2,0
2005,72.0,9,80,27,1,0
2009,71.0,12,80,27,1,0
2012,77.0,9,80,27,1,0
2014,70.0,9,80,27,1,0
2016,73.0,11,80,27,1,0
2011,81.0,11,80,27,1,0
1994,63.0,11,79,10,1,0
2005,1.0,9,79,3,2,1
2008,1.0,10,79,3,2,1
2008,45.0,11,80,10,2,0
2016,1.0,11,14,16,2,1
2008,46.0,9,79,10,2,0
2016,2.0,14,80,17,2,1
2016,112.0,11,80,12,1,0
2016,3.0,13,80,17,2,1
2016,101.0,11,80,12,1,0
2016,117.0,11,80,10,1,0
2015,114.0,8,11,0,1,0
2016,96.0,11,30,7,1,0
2016,2.0,9,37,2,2,1
2016,87.0,11,80,27,1,0
2016,2.0,11,80,29,2,1
2015,105.0,11,30,12,1,0
2016,1.0,13,81,17,2,1
2016,80.0,11,45,27,1,0
2016,97.0,11,80,7,1,0
2015,105.0,7,13,0,1,0
2016,60.0,11,80,20,1,0
2016,1.0,11,37,16,2,1
2016,1.0,12,2,11,2,1
2016,1.0,12,2,11,2,1
2016,109.0,11,80,0,1,0
2016,60.0,11,80,27,1,0
2016,101.0,11,11,7,1,0
2016,91.0,11,80,10,1,0
2016,66.0,11,80,27,1,0
2016,127.0,11,6,12,0,0
2016,82.0,8,80,13,1,0
2015,1.0,11,37,2,2,1
2007,70.0,11,80,10,1,0
2012,2.0,13,11,17,2,1
2016,2.0,9,37,16,2,1
2016,23.0,12,80,4,2,0
2015,97.0,8,11,7,1,0
2016,62.0,11,79,27,1,0
2016,84.0,9,79,10,1,0
2016,90.0,12,80,4,1,0
2016,1.0,11,80,30,2,1
2014,1.0,9,37,2,2,1
2016,101.0,7,13,0,1,0
2015,74.0,6,80,4,1,0
2016,1.0,9,80,11,2,1
2016,2.0,13,80,17,2,1
2016,68.0,11,80,27,1,0
2016,3.0,14,80,17,2,1
2012,1.0,13,81,17,2,1
2016,1.0,11,80,11,2,1
2016,92.0,11,45,27,1,0
2008,107.0,8,27,0,1,0
2010,108.0,8,27,0,1,0
2016,74.0,11,80,27,1,0
2015,29.0,11,80,19,2,0
2014,1.0,13,21,17,2,1
2015,60.0,11,80,27,1,0
2015,120.0,9,80,0,0,0
2015,74.0,11,11,7,1,0
2015,57.0,9,80,7,2,0
2015,1.0,12,37,16,2,1
2015,91.0,11,80,7,1,0
2015,62.0,11,80,27,1,0
2015,1.0,11,80,30,2,1
2015,85.0,11,80,7,1,0
2015,90.0,13,80,4,1,0
2015,3.0,11,80,32,2,1
2015,105.0,8,80,7,1,0
2015,59.0,11,80,27,2,0
2015,137.0,11,80,12,0,0
2015,86.0,11,80,12,1,0
2015,99.0,11,79,10,1,0
2015,64.0,9,80,27,1,0
2014,1.0,12,81,17,2,1
2015,82.0,9,80,10,1,0
2014,90.0,12,80,10,1,0
2015,80.0,11,80,12,1,0
2015,62.0,11,80,27,1,0
2015,1.0,11,80,30,2,1
2015,92.0,9,80,10,1,0
2015,2.0,14,23,17,2,1
2014,78.0,8,80,13,1,0
2015,92.0,11,80,27,1,0
2015,69.0,11,80,27,1,0
2015,103.0,9,80,10,1,0
2015,92.0,11,80,12,1,0
1992,10.0,13,79,3,2,1
2014,143.0,11,45,7,0,0
2015,83.0,11,80,10,1,0
2015,78.0,11,80,27,1,0
2015,84.0,9,80,10,1,0
2015,84.0,11,80,27,1,0
2011,1.0,13,21,17,2,1
2015,58.0,11,80,27,2,0
2015,82.0,11,80,10,1,0
2015,83.0,11,80,27,1,0
2015,29.0,9,80,10,2,0
2015,72.0,11,81,27,1,0
2014,26.0,11,80,19,2,0
2014,81.0,11,80,27,1,0
2014,3.0,11,51,8,2,1
1998,5.0,10,11,17,2,1
2014,75.0,11,80,27,1,0
2014,100.0,11,79,10,1,0
2014,90.0,11,80,10,1,0
2014,68.0,11,80,27,1,0
2014,71.0,11,80,27,1,0
2014,100.0,9,80,10,1,0
2014,94.0,12,80,10,1,0
2014,80.0,11,80,10,1,0
2013,35.0,9,80,10,2,0
2013,3.0,11,80,31,2,1
2014,93.0,12,80,10,1,0
2013,105.0,11,79,10,1,0
2013,130.0,10,80,4,0,0
2013,100.0,6,80,4,1,0
2013,80.0,11,80,27,1,0
2007,4.0,9,80,31,2,1
2013,5.0,11,80,8,2,1
2011,76.0,6,80,10,1,0
1988,95.0,9,80,12,1,0
1986,96.0,11,80,12,1,0
1986,94.0,9,80,12,1,0
1990,94.0,9,80,12,1,0
1988,93.0,12,80,12,1,0
1987,96.0,12,80,12,1,0
1989,94.0,12,80,12,1,0
1988,94.0,11,80,12,1,0
1991,93.0,12,80,12,1,0
1990,95.0,9,80,12,1,0
1991,93.0,9,80,12,1,0
2000,75.0,12,80,4,1,0
2010,103.0,11,70,12,1,0
2009,29.0,11,80,13,2,0
2007,104.0,11,18,12,1,0
2006,81.0,11,80,12,1,0
2009,80.0,7,80,0,1,0
2008,123.0,7,80,12,0,0
1997,119.0,8,80,12,1,0
2019,118.0,9,30,13,1,0
2008,143.0,11,30,13,0,0
2014,149.0,9,50,12,0,0
2018,1.0,9,81,16,2,1
2018,144.0,8,51,12,0,0
2019,124.0,9,30,7,0,0
2017,87.0,12,79,26,1,0
2018,128.0,9,30,0,0,0
2017,117.0,9,30,12,1,0
2017,100.0,9,30,12,1,0
2015,84.0,5,80,10,1,0
2020,90.0,9,11,10,1,0
2018,105.0,9,11,7,1,0
2016,1.0,9,81,16,2,1
2017,106.0,11,29,13,1,0
2010,99.0,11,76,7,1,0
2005,93.0,7,80,0,1,0
2013,1.0,11,76,8,2,1
2014,89.0,12,80,12,1,0
2017,105.0,9,80,12,1,0
2008,109.0,7,80,0,1,0
2018,93.0,11,70,10,1,0
2016,75.0,9,80,10,1,0
2017,1.0,9,79,3,2,1
2017,90.0,11,80,12,1,0
2014,1.0,9,68,16,2,1
2015,90.0,5,80,13,1,0
2014,93.0,8,80,13,1,0
2017,37.0,17,81,19,2,0
2010,113.0,8,27,0,1,0
2018,89.0,11,80,13,1,0
2006,102.0,7,80,0,1,0
2009,102.0,7,80,7,1,0
2019,90.0,11,80,13,1,0
2018,94.0,11,80,13,1,0
2013,91.0,7,80,10,1,0
2015,107.0,12,68,15,1,0
2018,95.0,9,79,24,1,0
2016,119.0,8,80,12,1,0
2013,93.0,8,80,7,1,0
2018,1.0,9,30,16,2,1
2016,101.0,11,80,0,1,0
2017,93.0,8,67,0,1,0
2018,82.0,11,1,0,1,0
2017,70.0,11,79,10,1,0
2000,104.0,7,80,7,1,0
2003,121.0,11,81,12,0,0
2015,92.0,7,80,12,1,0
2016,124.0,12,31,12,0,0
2018,53.0,12,11,10,2,0
2016,91.0,9,19,7,1,0
2011,83.0,8,80,0,1,0
1989,93.0,9,18,12,1,0
2017,81.0,11,80,10,1,0
2015,86.0,5,80,7,1,0
2017,106.0,11,81,0,1,0
2014,97.0,8,80,7,1,0
2004,99.0,7,80,7,1,0
2011,100.0,8,80,7,1,0
2012,126.0,9,31,12,0,0
2017,94.0,8,49,0,1,0
2014,103.0,11,30,13,1,0
2017,96.0,8,80,7,1,0
2019,1.0,9,30,34,2,1
2018,137.0,12,52,7,0,0
2016,1.0,12,80,3,2,1
2017,104.0,8,80,7,1,0
2016,104.0,9,30,12,1,0
2016,94.0,6,80,12,1,0
1977,176.0,6,80,0,0,0
1971,137.0,8,79,6,0,0
1993,101.0,8,80,12,1,0
2015,111.0,12,48,10,1,0
2016,110.0,8,11,12,1,0
2016,142.0,9,30,0,0,0
2012,86.0,8,80,7,1,0
2013,1.0,9,74,16,2,1
2017,93.0,11,80,10,1,0
2013,86.0,8,80,7,1,0
2019,80.0,9,80,13,1,0
2011,92.0,10,80,4,1,0
2016,96.0,8,80,35,1,0
2018,87.0,11,80,10,1,0
2010,1.0,9,68,8,2,1
2012,98.0,11,81,7,1,0
2014,125.0,8,78,12,0,0
2014,91.0,7,80,10,1,0
2017,76.0,9,7,10,1,0
