type,release_year,rating,duration,country,cluster
0,2017,12,54.0,342,3
0,2017,12,121.0,603,2
0,2017,9,103.0,535,1
1,2017,12,1.0,603,0
0,2017,12,129.0,458,2
1,2011,10,1.0,419,0
1,2016,10,1.0,483,0
1,2014,10,1.0,435,0
1,2015,10,1.0,407,0
0,2016,12,95.0,279,1
1,2016,10,1.0,736,0
0,2016,14,80.0,603,3
1,2016,13,1.0,483,0
1,2014,12,1.0,407,0
1,2016,10,1.0,736,0
0,2017,10,67.0,736,3
0,2016,12,84.0,603,3
0,2016,14,97.0,15,1
1,2017,12,1.0,736,0
0,2016,12,86.0,100,1
1,2011,10,1.0,419,0
1,2013,12,5.0,506,0
0,2015,12,114.0,162,1
1,2012,12,2.0,506,0
1,2009,12,1.0,506,0
1,2017,10,1.0,603,0
0,2017,12,84.0,603,3
0,2017,12,67.0,603,3
0,2016,10,91.0,474,1
0,2017,12,63.0,251,3
1,2017,12,1.0,603,0
0,2017,12,116.0,444,1
0,2017,12,104.0,444,1
0,2017,15,14.0,603,0
0,2017,13,89.0,603,1
0,2017,12,108.0,603,1
0,2014,12,59.0,603,3
0,2014,12,74.0,603,3
1,2017,15,4.0,603,0
1,2017,10,4.0,58,0
1,2015,13,1.0,105,0
1,2012,10,1.0,105,0
1,2012,10,1.0,105,0
0,2017,12,84.0,603,3
1,2008,10,1.0,105,0
0,2012,10,97.0,162,1
1,2016,12,1.0,492,0
0,2011,7,95.0,15,1
1,2014,10,1.0,419,0
0,1966,13,116.0,251,2
1,2012,14,1.0,621,0
1,2010,10,1.0,736,0
0,2018,12,86.0,354,1
1,2016,12,3.0,492,0
0,1971,10,153.0,251,2
1,2015,14,1.0,506,0
0,2013,12,104.0,251,1
1,2014,10,1.0,419,0
0,1962,13,163.0,251,2
1,2014,10,1.0,736,0
0,2016,10,106.0,444,1
1,2011,10,1.0,419,0
1,2016,12,1.0,419,0
1,2009,10,1.0,419,0
1,2012,10,2.0,419,0
1,2014,10,1.0,419,0
0,1994,10,148.0,251,2
1,2014,10,1.0,419,0
1,2012,10,1.0,419,0
0,2016,13,105.0,444,1
1,2017,10,12.0,621,0
1,2017,12,1.0,718,0
1,2017,15,2.0,319,0
0,2017,12,121.0,442,2
0,2017,12,66.0,603,3
0,2015,12,102.0,603,1
0,2017,10,96.0,362,1
0,2017,12,89.0,603,1
0,2016,13,161.0,251,2
1,2017,10,5.0,603,0
1,2014,15,2.0,687,0
0,2017,15,24.0,603,0
0,2017,12,66.0,603,3
1,2016,12,2.0,603,0
0,2017,12,91.0,603,1
0,2017,13,92.0,603,1
1,2017,15,2.0,316,0
0,2017,13,104.0,251,1
0,2017,12,73.0,45,3
0,2017,13,47.0,506,3
0,2017,12,102.0,603,1
1,2016,13,1.0,435,0
1,2016,13,1.0,435,0
1,2017,10,1.0,435,0
1,2016,13,1.0,435,0
1,2015,10,1.0,105,0
1,2016,10,1.0,435,0
1,2017,12,1.0,435,0
0,2017,12,87.0,86,1
0,2017,10,117.0,251,1
0,2016,12,119.0,272,1
0,2016,9,130.0,444,2
1,2016,12,1.0,506,0
1,2017,12,2.0,603,0
0,2017,12,102.0,435,1
0,1993,10,154.0,251,2
0,2017,13,44.0,506,3
0,2016,12,96.0,603,1
0,2017,10,47.0,506,3
0,2017,13,44.0,506,3
0,2015,12,109.0,251,1
0,2016,12,89.0,603,1
0,2017,12,92.0,45,1
0,1993,10,122.0,204,2
0,2017,13,19.0,86,0
1,2015,10,1.0,419,0
1,2016,15,1.0,736,0
1,2015,12,3.0,603,0
0,1995,10,154.0,251,2
0,1969,13,152.0,251,2
0,1998,10,161.0,251,2
0,2016,10,123.0,444,2
1,2016,10,1.0,134,0
1,2016,10,1.0,419,0
0,2017,13,44.0,506,3
0,2011,10,80.0,506,3
0,2017,12,71.0,603,3
0,2017,10,153.0,251,2
1,2017,12,3.0,603,0
0,2017,10,79.0,603,3
0,2017,10,143.0,251,2
0,2017,12,123.0,603,2
0,2016,12,80.0,162,3
0,2017,12,73.0,736,3
0,2017,10,106.0,319,1
1,2017,12,1.0,488,0
0,2017,12,101.0,45,1
1,2017,12,1.0,603,0
0,2017,12,59.0,603,3
0,1992,10,164.0,251,2
0,1994,10,151.0,251,2
0,2016,12,84.0,603,3
0,2010,10,51.0,603,3
0,1995,10,142.0,251,2
0,2016,12,110.0,130,1
0,2016,8,86.0,228,1
1,2017,15,1.0,736,0
0,2017,12,101.0,603,1
0,2017,12,88.0,506,1
0,2017,15,86.0,173,1
0,2017,12,61.0,603,3
0,2017,12,81.0,603,3
1,2017,14,3.0,15,0
0,2017,12,72.0,342,3
0,2017,13,98.0,603,1
0,2017,12,64.0,603,3
0,2016,12,111.0,420,1
0,1996,10,148.0,251,2
0,1996,10,163.0,251,2
0,2016,12,95.0,165,1
0,2016,12,99.0,165,1
0,2017,13,44.0,506,3
0,2017,12,93.0,58,1
0,2015,12,89.0,251,1
0,2016,12,83.0,58,3
0,2016,12,104.0,465,1
0,2017,10,81.0,607,3
1,2015,10,1.0,435,0
1,2010,10,1.0,435,0
0,2017,12,53.0,603,3
0,2017,12,95.0,86,1
1,2015,10,1.0,435,0
1,2017,12,2.0,444,0
0,2016,10,149.0,251,2
0,2016,9,106.0,432,1
0,2016,12,108.0,470,1
0,2017,12,66.0,603,3
1,2016,15,1.0,58,0
1,2017,12,1.0,603,0
1,2017,12,1.0,603,0
0,2017,12,113.0,603,1
1,2017,15,4.0,603,0
0,2017,12,83.0,603,3
0,2017,12,50.0,603,3
0,2014,13,97.0,212,1
0,2014,10,105.0,212,1
0,2016,10,107.0,212,1
0,2017,12,99.0,302,1
0,2016,10,101.0,368,1
0,2016,10,81.0,165,3
0,2016,12,92.0,444,1
0,2017,10,131.0,603,2
0,2016,12,101.0,342,1
0,2016,9,96.0,603,1
0,2017,12,85.0,603,1
1,2016,10,1.0,435,0
1,2017,12,2.0,603,0
0,2016,12,110.0,445,1
0,2017,12,89.0,603,1
0,2017,1,69.84688777828259,603,3
1,2005,12,1.0,492,0
0,2016,12,88.0,45,1
0,2016,12,88.0,603,1
0,1971,10,143.0,251,2
0,2015,12,83.0,603,3
0,2014,10,107.0,251,1
0,2010,12,99.0,603,1
0,1975,10,134.0,251,2
0,2017,12,78.0,444,3
0,2016,12,81.0,2,3
0,2016,12,106.0,444,1
0,2016,12,51.0,506,3
1,2017,12,1.0,736,0
1,2016,12,2.0,506,0
0,2017,12,102.0,603,1
0,2017,12,63.0,603,3
1,2017,15,2.0,719,0
0,2017,12,91.0,45,1
0,2016,10,93.0,603,1
0,2017,12,93.0,603,1
1,2017,12,1.0,603,0
1,2015,10,1.0,319,0
0,2016,12,97.0,603,1
0,2017,10,92.0,603,1
1,2017,14,1.0,603,0
1,2015,12,3.0,15,0
0,2016,12,137.0,435,2
1,2017,13,1.0,319,0
0,1992,7,143.0,564,2
0,2001,9,168.0,251,2
0,2006,12,117.0,58,1
0,2016,13,87.0,506,1
0,2001,10,160.0,251,2
1,2016,13,1.0,603,0
0,2017,12,62.0,603,3
0,2016,12,109.0,399,1
1,2017,15,1.0,603,0
0,2017,12,102.0,603,1
1,2016,10,1.0,435,0
0,2013,13,118.0,492,1
0,2017,12,57.0,603,3
1,2010,10,1.0,506,0
0,2016,12,94.0,251,1
1,2016,12,1.0,435,0
0,2017,12,71.0,603,3
0,2016,10,123.0,251,2
0,2015,12,97.0,45,1
0,2015,12,99.0,45,1
0,2017,12,97.0,603,1
1,2017,15,1.0,342,0
1,2016,10,1.0,435,0
1,2015,13,3.0,492,0
0,2017,10,67.0,603,3
0,2016,12,105.0,444,1
0,2016,3,78.0,603,3
0,2016,3,99.0,461,1
1,2013,10,1.0,435,0
0,2016,12,119.0,251,1
0,2015,12,109.0,212,1
1,2016,10,1.0,435,0
0,2010,12,107.0,58,1
1,2016,13,1.0,435,0
0,2016,12,92.0,444,1
0,2015,12,88.0,103,1
0,2017,12,71.0,603,3
0,2017,12,64.0,506,3
1,2016,10,1.0,435,0
1,2017,10,1.0,319,0
0,2016,12,97.0,589,1
0,2017,12,96.0,302,1
0,1977,12,150.0,747,2
0,2017,12,54.0,603,3
0,2017,12,78.0,342,3
0,2014,12,86.0,603,1
0,2015,13,154.0,251,2
0,2014,10,179.0,251,2
0,2015,10,93.0,251,1
0,2016,12,97.0,444,1
0,2016,12,108.0,444,1
0,2014,14,92.0,86,1
0,2017,12,78.0,603,3
0,2015,12,87.0,342,1
0,2016,10,99.0,162,1
0,2017,12,91.0,506,1
0,2016,12,102.0,45,1
0,2017,12,67.0,603,3
0,2017,12,57.0,162,3
0,2016,10,130.0,251,2
0,2017,12,80.0,603,3
0,2017,12,66.0,603,3
0,2008,12,105.0,212,1
0,2014,13,98.0,32,1
0,2014,12,91.0,212,1
0,2014,12,123.0,212,2
0,2016,10,82.0,162,3
0,2017,12,104.0,603,1
0,2015,12,109.0,332,1
0,2017,10,74.0,603,3
1,2017,14,1.0,603,0
0,2016,8,84.0,565,1
0,2017,10,98.0,603,1
0,2013,15,22.0,603,0
0,2016,12,100.0,58,1
0,2016,7,75.0,603,3
0,2017,12,69.0,603,3
0,2016,12,97.0,251,1
0,2007,7,92.0,603,1
0,2011,12,92.0,165,1
1,1999,10,7.0,603,0
0,2016,12,146.0,251,2
0,2016,12,97.0,342,1
1,2016,10,1.0,435,0
1,2016,12,2.0,319,0
1,2016,10,1.0,603,0
0,2016,12,93.0,342,1
0,2016,12,62.0,603,3
1,2018,12,2.0,603,0
0,2016,15,22.0,200,0
0,2016,10,88.0,603,1
0,2016,12,105.0,603,1
1,2016,12,1.0,506,0
0,2016,12,88.0,603,1
0,2015,12,93.0,212,1
1,2012,13,1.0,435,0
0,2015,12,98.0,506,1
1,2012,10,1.0,435,0
1,2012,10,1.0,435,0
1,2011,12,1.0,435,0
1,2016,10,1.0,105,0
1,2012,10,1.0,435,0
1,2001,10,2.0,319,0
1,2012,10,1.0,435,0
1,2012,13,5.0,506,0
1,2012,13,1.0,435,0
0,2016,13,88.0,298,1
1,2017,12,1.0,72,0
0,2016,12,31.0,342,0
0,2016,12,83.0,603,3
1,2016,12,1.0,506,0
0,2015,11,38.0,603,3
0,2016,10,108.0,668,1
1,2016,10,1.0,603,0
1,2016,10,1.0,483,0
0,2016,12,97.0,603,1
1,2015,10,1.0,181,0
0,2016,12,81.0,603,3
0,2016,10,70.0,603,3
0,2016,12,62.0,603,3
1,2016,12,3.0,603,0
0,2016,12,99.0,162,1
1,2016,11,2.0,58,0
0,2016,10,112.0,86,1
0,2016,12,90.0,603,1
0,2016,13,56.0,603,3
0,2014,10,89.0,251,1
0,2013,13,24.0,603,0
0,2015,10,100.0,385,1
1,2016,13,1.0,483,0
1,2015,13,1.0,483,0
0,2015,12,116.0,251,1
0,2016,12,92.0,603,1
1,2016,10,1.0,483,0
0,1979,12,79.0,603,3
0,2016,10,72.0,251,3
0,2016,12,92.0,342,1
1,2016,10,1.0,603,0
0,2016,12,61.0,603,3
0,2016,12,88.0,603,1
0,2012,10,113.0,251,1
0,2016,12,67.0,342,3
0,2012,12,65.0,603,3
0,2016,12,62.0,603,3
0,2016,12,107.0,198,1
1,2016,12,1.0,121,0
1,2016,12,1.0,506,0
0,2016,12,69.0,212,3
0,2012,12,77.0,251,3
0,2016,10,98.0,603,1
1,2009,12,1.0,162,0
0,2016,12,71.0,603,3
1,2015,12,1.0,249,0
1,2016,15,2.0,506,0
0,2016,12,64.0,603,3
0,2016,10,112.0,31,1
0,2015,13,59.0,506,3
1,2011,10,1.0,483,0
1,2013,10,1.0,483,0
1,2013,10,1.0,483,0
1,2013,12,1.0,483,0
1,2012,10,1.0,483,0
1,2012,10,1.0,483,0
0,2016,12,91.0,603,1
0,2016,14,44.0,736,3
0,2015,12,107.0,444,1
0,2016,3,92.0,58,1
0,2016,10,89.0,86,1
0,2016,13,107.0,546,1
0,2016,10,94.0,162,1
0,2016,12,110.0,165,1
1,2016,12,1.0,58,0
0,2016,12,81.0,162,3
0,2016,12,77.0,444,3
1,2016,12,1.0,603,0
0,2016,12,64.0,603,3
0,2016,12,97.0,162,1
0,2012,12,77.0,319,3
0,2008,13,94.0,319,1
0,2010,10,94.0,319,1
0,2015,10,91.0,162,1
1,2006,10,1.0,319,0
1,2015,12,1.0,531,0
1,2008,10,2.0,319,0
0,2016,12,80.0,603,3
0,2016,12,95.0,603,1
0,2016,12,90.0,603,1
0,2016,12,101.0,603,1
0,2016,12,73.0,603,3
1,2016,14,1.0,603,0
0,2016,12,108.0,286,1
0,2016,15,25.0,603,0
1,2015,13,1.0,483,0
1,2015,10,1.0,483,0
0,2016,12,86.0,363,1
0,2015,12,105.0,45,1
1,2014,10,1.0,483,0
0,2010,12,100.0,251,1
1,2014,10,1.0,483,0
1,2012,14,1.0,703,0
0,2016,12,96.0,104,1
1,2015,13,1.0,483,0
0,2015,12,97.0,444,1
0,2016,15,73.0,621,3
1,2015,12,1.0,603,0
0,2016,15,44.0,736,3
0,2016,10,132.0,354,2
1,2015,10,1.0,483,0
0,2015,12,96.0,251,1
0,2016,12,92.0,603,1
0,2013,12,99.0,302,1
1,2015,10,1.0,483,0
0,2016,12,92.0,148,1
0,2016,12,99.0,603,1
0,2016,12,78.0,603,3
1,2016,14,4.0,603,0
0,2016,12,65.0,736,3
0,2016,12,65.0,736,3
0,2016,12,69.0,736,3
0,2016,12,64.0,736,3
0,2016,12,63.0,736,3
0,2016,12,63.0,736,3
0,2016,12,89.0,86,1
0,2016,12,60.0,603,3
0,2010,2,69.84688777828259,603,3
0,2016,13,41.0,506,3
0,2012,10,83.0,603,3
0,2016,13,25.0,603,0
0,2016,12,94.0,506,1
1,2016,10,1.0,736,0
1,2016,15,1.0,603,0
1,2015,10,1.0,506,0
1,2008,12,1.0,506,0
1,2011,12,9.0,603,0
0,2016,10,52.0,506,3
1,2010,12,1.0,483,0
1,2015,10,1.0,506,0
1,2016,15,2.0,319,0
0,2016,10,75.0,603,3
0,2016,12,92.0,603,1
0,2016,12,80.0,603,3
1,2001,10,1.0,603,0
1,2015,12,3.0,506,0
0,2015,0,69.84688777828259,603,3
0,2010,10,46.0,506,3
0,2005,10,72.0,603,3
0,2009,13,71.0,603,3
0,2012,10,77.0,603,3
0,2014,10,70.0,603,3
0,2016,12,73.0,603,3
0,2011,12,81.0,603,3
0,1994,12,63.0,506,3
1,2005,10,1.0,506,0
1,2008,11,1.0,506,0
0,2008,12,45.0,603,3
1,2016,12,1.0,121,0
0,2008,10,46.0,506,3
1,2016,15,2.0,603,0
0,2016,12,112.0,603,1
1,2016,14,3.0,643,0
0,2016,12,101.0,603,1
0,2016,12,117.0,603,1
0,2015,9,114.0,58,1
0,2016,12,96.0,267,1
1,2016,10,2.0,319,0
0,2016,12,87.0,603,1
1,2016,12,2.0,603,0
0,2015,12,105.0,251,1
1,2016,14,1.0,736,0
0,2016,12,80.0,342,3
0,2016,12,97.0,603,1
0,2015,8,105.0,108,1
0,2016,12,60.0,603,3
1,2016,12,1.0,319,0
1,2016,13,1.0,15,0
1,2016,13,1.0,15,0
0,2016,12,109.0,603,1
0,2016,12,60.0,603,3
0,2016,12,101.0,85,1
0,2016,12,91.0,603,1
0,2016,12,66.0,603,3
0,2016,12,127.0,40,2
0,2016,9,82.0,603,3
1,2015,12,1.0,322,0
0,2007,12,70.0,603,3
1,2012,14,2.0,58,0
1,2016,10,2.0,319,0
0,2016,13,23.0,603,0
0,2015,9,97.0,58,1
0,2016,12,62.0,506,3
0,2016,10,84.0,506,1
0,2016,13,90.0,603,1
1,2016,12,1.0,603,0
1,2014,10,1.0,319,0
0,2016,8,101.0,117,1
0,2015,7,74.0,603,3
1,2016,10,1.0,603,0
1,2016,14,2.0,603,0
0,2016,12,68.0,603,3
1,2016,15,3.0,603,0
1,2012,14,1.0,736,0
1,2016,12,1.0,603,0
0,2016,12,92.0,342,1
0,2008,9,107.0,241,1
0,2010,9,108.0,241,1
0,2016,12,74.0,603,3
0,2015,12,29.0,603,0
1,2014,14,1.0,162,0
0,2015,12,60.0,603,3
0,2015,10,120.0,603,1
0,2015,12,74.0,58,3
0,2015,10,57.0,603,3
1,2015,13,1.0,319,0
0,2015,12,91.0,603,1
0,2015,12,62.0,603,3
1,2015,12,1.0,603,0
0,2015,12,85.0,603,1
0,2015,14,90.0,603,1
1,2015,12,3.0,603,0
0,2015,9,105.0,603,1
0,2015,12,59.0,603,3
0,2015,12,137.0,603,2
0,2015,12,86.0,603,1
0,2015,12,99.0,588,1
0,2015,10,64.0,603,3
1,2014,13,1.0,736,0
0,2015,10,82.0,603,3
0,2014,13,90.0,603,1
0,2015,12,80.0,603,3
0,2015,12,62.0,603,3
1,2015,12,1.0,603,0
0,2015,10,92.0,603,1
1,2015,15,2.0,214,0
0,2014,9,78.0,603,3
0,2015,12,92.0,603,1
0,2015,12,69.0,603,3
0,2015,10,103.0,603,1
0,2015,12,92.0,603,1
1,1992,14,10.0,506,0
0,2014,12,143.0,342,2
0,2015,12,83.0,603,3
0,2015,12,78.0,603,3
0,2015,10,84.0,603,1
0,2015,12,84.0,603,1
1,2011,14,1.0,162,0
0,2015,12,58.0,603,3
0,2015,12,82.0,603,3
0,2015,12,83.0,603,3
0,2015,10,29.0,603,0
0,2015,12,72.0,736,3
0,2014,12,26.0,603,0
0,2014,12,81.0,603,3
1,2014,12,3.0,379,0
1,1998,11,5.0,58,0
0,2014,12,75.0,603,3
0,2014,12,100.0,507,1
0,2014,12,90.0,603,1
0,2014,12,68.0,603,3
0,2014,12,71.0,603,3
0,2014,10,100.0,603,1
0,2014,13,94.0,612,1
0,2014,12,80.0,603,3
0,2013,10,35.0,603,0
1,2013,12,3.0,669,0
0,2014,13,93.0,603,1
0,2013,12,105.0,529,1
0,2013,11,130.0,603,2
0,2013,7,100.0,603,1
0,2013,12,80.0,603,3
1,2007,10,4.0,718,0
1,2013,12,5.0,603,0
0,2011,7,76.0,603,3
0,1988,10,95.0,603,1
0,1986,12,96.0,603,1
0,1986,10,94.0,603,1
0,1990,10,94.0,603,1
0,1988,13,93.0,603,1
0,1987,13,96.0,603,1
0,1989,13,94.0,603,1
0,1988,12,94.0,603,1
0,1991,13,93.0,603,1
0,1990,10,95.0,603,1
0,1991,10,93.0,603,1
0,2000,13,75.0,654,3
0,2010,12,103.0,463,1
0,2009,12,29.0,603,0
0,2007,12,104.0,134,1
0,2006,12,81.0,603,3
0,2009,8,80.0,603,3
0,2008,8,123.0,603,2
0,1997,9,119.0,603,2
0,2019,10,118.0,251,1
0,2008,12,143.0,251,2
0,2014,10,149.0,368,2
1,2018,10,1.0,736,0
0,2018,9,144.0,376,2
0,2019,10,124.0,251,2
0,2017,13,87.0,506,1
0,2018,10,128.0,251,2
0,2017,10,117.0,251,1
0,2017,10,100.0,251,1
0,2015,6,84.0,603,1
0,2020,10,90.0,58,1
0,2018,10,105.0,58,1
1,2016,10,1.0,736,0
0,2017,12,106.0,249,1
0,2010,12,99.0,492,1
0,2005,8,93.0,603,1
1,2013,12,1.0,492,0
0,2014,13,89.0,603,1
0,2017,10,105.0,603,1
0,2008,8,109.0,706,1
0,2018,12,93.0,444,1
0,2016,10,75.0,603,3
1,2017,10,1.0,506,0
0,2017,12,90.0,603,1
1,2014,10,1.0,435,0
0,2015,6,90.0,603,1
0,2014,9,93.0,603,1
0,2017,5,37.0,736,3
0,2010,9,113.0,242,1
0,2018,12,89.0,603,1
0,2006,8,102.0,656,1
0,2009,8,102.0,603,1
0,2019,12,90.0,603,1
0,2018,12,94.0,603,1
0,2013,8,91.0,603,1
0,2015,13,107.0,435,1
0,2018,10,95.0,506,1
0,2016,9,119.0,603,1
0,2013,9,93.0,603,1
1,2018,10,1.0,251,0
0,2016,12,101.0,603,1
0,2017,9,93.0,428,1
0,2018,12,82.0,2,3
0,2017,12,70.0,506,3
0,2000,8,104.0,603,1
0,2003,12,121.0,736,2
0,2015,8,92.0,603,1
0,2016,13,124.0,272,2
0,2018,13,53.0,58,3
0,2016,10,91.0,150,1
0,2011,9,83.0,603,3
0,1989,10,93.0,138,1
0,2017,12,81.0,603,3
0,2015,6,86.0,603,1
0,2017,12,106.0,736,1
0,2014,9,97.0,603,1
0,2004,8,99.0,603,1
0,2011,9,100.0,603,1
0,2012,10,126.0,272,2
0,2017,9,94.0,365,1
0,2014,12,103.0,251,1
0,2017,9,96.0,603,1
1,2019,10,1.0,251,0
0,2018,13,137.0,380,2
1,2016,13,1.0,603,0
0,2017,9,104.0,632,1
0,2016,10,104.0,251,1
0,2016,7,94.0,603,1
0,1977,7,176.0,718,2
0,1971,9,137.0,589,2
0,1993,9,101.0,603,1
0,2015,13,111.0,359,1
0,2016,9,110.0,86,1
0,2016,10,142.0,251,2
0,2012,9,86.0,603,1
1,2013,10,1.0,483,0
0,2017,12,93.0,603,1
0,2013,9,86.0,603,1
0,2019,10,80.0,603,3
0,2011,11,92.0,603,1
0,2016,9,96.0,603,1
0,2018,12,87.0,603,1
1,2010,10,1.0,435,0
0,2012,12,98.0,736,1
0,2014,9,125.0,504,2
0,2014,8,91.0,603,1
0,2017,10,76.0,45,3
0,1998,8,82.0,603,3
0,2015,12,111.0,354,1
0,2015,12,92.0,506,1
0,2013,9,94.0,603,1
0,2011,13,91.0,603,1
0,2011,6,44.0,58,3
0,2016,12,108.0,251,1
0,2011,8,123.0,278,2
0,2009,9,106.0,724,1
0,2015,13,89.0,603,1
0,2015,8,98.0,301,1
0,1996,9,108.0,603,1
0,2012,8,92.0,603,1
0,2002,7,102.0,603,1
0,2008,12,103.0,251,1
0,2017,10,91.0,603,1
0,2018,7,110.0,603,1
1,2013,12,2.0,506,0
1,2015,10,1.0,603,0
0,2019,12,77.0,58,3
0,2018,7,99.0,603,1
0,2011,12,122.0,492,2
0,2017,12,150.0,251,2
0,2013,13,126.0,251,2
0,2011,10,164.0,251,2
0,2010,10,115.0,251,1
0,2010,10,133.0,251,2
0,2015,13,127.0,251,2
0,2012,12,100.0,150,1
0,2016,10,131.0,251,2
1,2017,13,2.0,435,0
0,2012,15,44.0,603,3
0,2002,8,101.0,595,1
0,2015,12,90.0,2,1
0,2016,12,89.0,342,1
0,2015,12,88.0,58,1
0,2007,8,133.0,718,2
0,2012,9,110.0,603,1
0,2010,6,112.0,497,1
0,2018,9,87.0,58,1
1,2018,10,1.0,603,0
0,2014,10,91.0,162,1
0,2013,9,111.0,18,1
0,2017,10,99.0,251,1
0,2018,6,86.0,86,1
1,2013,13,1.0,506,0
0,2012,6,93.0,603,1
0,2018,12,87.0,603,1
0,2008,12,107.0,603,1
0,2012,9,89.0,630,1
0,2018,12,92.0,506,1
1,2017,12,1.0,506,0
1,2010,12,2.0,736,0
1,2015,10,1.0,251,0
0,2006,10,122.0,251,2
0,2012,9,91.0,603,1
1,2014,13,1.0,506,0
0,2015,10,127.0,251,2
0,2004,10,153.0,251,2
0,2017,12,94.0,150,1
0,2016,13,106.0,618,1
0,2018,12,102.0,444,1
0,1974,7,112.0,603,1
0,2017,13,63.0,603,3
0,2018,7,90.0,603,1
0,2016,10,89.0,474,1
0,2018,9,101.0,603,1
0,1989,3,85.0,292,1
0,2019,12,83.0,460,3
0,2016,11,92.0,603,1
0,2018,12,84.0,603,3
0,2006,9,91.0,603,1
0,2018,9,100.0,506,1
0,2016,9,103.0,537,1
0,2001,9,103.0,658,1
0,2013,11,45.0,603,3
0,2014,15,45.0,671,3
1,2014,14,5.0,506,0
0,2017,11,90.0,603,1
0,2019,10,98.0,603,1
0,2015,12,92.0,506,1
0,1977,10,172.0,251,2
0,2011,10,125.0,150,2
1,2014,10,1.0,603,0
0,2016,12,81.0,603,3
0,2017,9,112.0,603,1
0,1999,9,122.0,603,2
0,2017,10,101.0,603,1
1,2017,12,3.0,603,0
0,2017,12,53.0,603,3
1,2018,13,1.0,603,0
0,2018,10,53.0,603,3
0,2019,12,99.0,58,1
0,2014,9,95.0,74,1
0,1998,9,119.0,603,2
0,2016,9,163.0,589,2
0,2018,12,55.0,603,3
1,2015,10,1.0,603,0
0,2000,9,102.0,621,1
0,2019,12,106.0,603,1
0,2015,9,128.0,506,2
0,2013,13,80.0,251,3
0,1986,3,80.0,603,3
0,1991,3,75.0,603,3
0,1999,3,75.0,603,3
0,2000,3,79.0,603,3
0,2012,10,87.0,150,1
1,2012,10,1.0,483,0
0,2018,13,97.0,603,1
0,2014,12,85.0,150,1
0,2017,12,111.0,251,1
0,2017,12,113.0,444,1
1,2018,10,1.0,603,0
0,2015,9,90.0,603,1
0,2001,9,103.0,603,1
0,2003,8,105.0,603,1
0,2015,12,104.0,255,1
1,2018,10,1.0,251,0
1,2018,10,1.0,251,0
0,2013,10,127.0,251,2
0,2016,13,92.0,603,1
0,2016,13,72.0,49,3
0,2018,8,118.0,603,1
0,2017,12,110.0,150,1
0,2018,15,65.0,736,3
1,2018,13,5.0,603,0
0,2018,12,90.0,603,1
0,2007,10,134.0,251,2
1,2012,15,2.0,319,0
0,2017,12,89.0,603,1
0,2016,6,86.0,603,1
0,2011,8,87.0,621,1
0,2015,7,107.0,174,1
0,2015,10,79.0,603,3
0,2018,10,87.0,150,1
0,2011,10,113.0,272,1
0,2011,8,110.0,603,1
0,2011,7,98.0,589,1
0,2014,9,93.0,603,1
0,1997,8,139.0,603,2
0,2019,12,94.0,603,1
0,2016,6,133.0,435,2
0,2016,12,81.0,603,3
0,2018,10,91.0,58,1
0,2012,10,122.0,621,2
1,2016,15,1.0,62,0
0,2014,10,102.0,506,1
0,2016,10,88.0,96,1
0,1994,13,49.0,506,3
1,2016,12,1.0,15,0
0,2014,9,110.0,54,1
0,2018,8,150.0,603,2
0,2017,12,97.0,472,1
0,2016,10,129.0,251,2
0,2013,10,99.0,251,1
0,2005,10,112.0,492,1
0,2006,9,143.0,208,2
0,2016,12,61.0,251,3
0,2016,6,95.0,45,1
0,2014,6,92.0,58,1
0,2019,12,97.0,603,1
0,2015,9,90.0,28,1
0,1995,9,119.0,603,2
0,2003,9,147.0,603,2
1,2014,12,3.0,506,0
0,2017,12,83.0,423,3
0,2016,12,83.0,621,3
1,2013,10,1.0,251,0
0,2006,10,91.0,251,1
0,2019,10,117.0,603,1
1,2016,12,1.0,96,0
0,1995,3,78.0,603,3
0,2001,3,75.0,603,3
0,2004,3,78.0,603,3
0,2017,12,149.0,380,2
0,2015,10,103.0,492,1
0,2017,9,94.0,603,1
0,2015,6,95.0,603,1
0,2010,12,122.0,488,2
1,2016,12,1.0,736,0
0,2002,12,107.0,488,1
0,2009,10,126.0,488,2
0,2015,12,122.0,444,2
0,2009,10,95.0,251,1
0,2017,12,101.0,16,1
0,2013,14,74.0,603,3
0,2010,14,74.0,603,3
0,2015,14,74.0,603,3
0,2015,14,83.0,603,3
0,2016,14,79.0,603,3
0,2010,15,72.0,603,3
0,2011,14,80.0,621,3
0,2016,14,75.0,621,3
0,2012,14,75.0,603,3
0,2017,14,72.0,603,3
0,2015,8,99.0,603,1
0,2013,10,91.0,96,1
0,1995,13,166.0,251,2
0,1998,9,103.0,603,1
0,1992,9,128.0,643,2
1,2016,14,1.0,302,0
1,2017,12,5.0,603,0
0,2018,8,87.0,603,1
1,2015,10,1.0,603,0
1,2016,13,1.0,506,0
0,1972,13,125.0,251,2
0,1982,10,121.0,251,2
0,2015,12,110.0,606,1
0,2016,7,88.0,603,1
1,2018,14,1.0,407,0
0,2013,11,52.0,212,3
0,1997,8,89.0,589,1
0,2013,11,52.0,603,3
1,2010,13,1.0,58,0
1,2015,10,1.0,435,0
1,2016,10,4.0,58,0
1,2016,12,2.0,736,0
0,1996,8,81.0,603,3
0,1992,8,73.0,603,3
0,2008,10,75.0,272,3
0,2016,10,99.0,150,1
0,2007,8,121.0,558,2
0,2008,7,100.0,603,1
0,2016,7,97.0,603,1
